payment_id,customer_id,rental_id,amount,payment_date
16584,551,155,7.99,2017-01-25 23:43:31-05
16585,551,728,2.99,2017-01-29 04:41:04-05
16586,551,795,0.99,2017-01-29 15:26:05-05
16587,551,969,4.99,2017-01-30 17:52:14-05
16588,551,1005,3.99,2017-01-30 23:21:51-05
16589,552,174,0.99,2017-01-26 02:12:36-05
16590,553,789,4.99,2017-01-29 14:45:33-05
16591,554,607,2.99,2017-01-28 13:31:07-05
16592,554,817,2.99,2017-01-29 19:07:40-05
16593,556,184,0.99,2017-01-26 03:58:15-05
16594,556,772,5.99,2017-01-29 11:36:32-05
16595,556,1083,3.99,2017-01-31 09:33:14-05
16596,557,467,4.99,2017-01-27 19:38:29-05
16597,557,478,4.99,2017-01-27 21:06:46-05
16598,560,137,2.99,2017-01-25 20:53:44-05
16599,561,902,4.99,2017-01-30 08:22:02-05
16600,561,971,4.99,2017-01-30 18:39:18-05
16601,562,788,2.99,2017-01-29 14:42:21-05
16602,562,941,2.99,2017-01-30 13:30:51-05
16603,562,1139,5.99,2017-01-31 18:03:18-05
16604,563,758,4.99,2017-01-29 09:00:22-05
16605,563,773,5.99,2017-01-29 11:46:31-05
16606,564,195,5.99,2017-01-26 05:21:02-05
16607,564,985,2.99,2017-01-30 20:47:01-05
16608,565,458,6.99,2017-01-27 18:27:02-05
16609,565,1004,0.99,2017-01-30 23:17:02-05
16610,566,234,5.99,2017-01-26 10:15:46-05
16611,566,768,4.99,2017-01-29 10:59:12-05
16612,569,53,4.99,2017-01-25 05:47:42-05
16613,569,487,4.99,2017-01-27 22:28:56-05
16614,569,624,4.99,2017-01-28 14:41:48-05
16615,569,647,1.99,2017-01-28 17:51:18-05
16616,569,1037,3.99,2017-01-31 03:50:51-05
16617,570,1060,7.99,2017-01-31 06:50:09-05
16618,571,228,9.99,2017-01-26 09:22:54-05
16619,571,689,3.99,2017-01-28 23:15:19-05
16620,572,559,7.99,2017-01-28 07:07:28-05
16621,573,827,2.99,2017-01-29 20:27:09-05
16622,574,433,0.99,2017-01-27 15:09:06-05
16623,575,17,2.99,2017-01-24 23:35:02-05
16624,575,395,0.99,2017-01-27 10:14:15-05
16625,575,454,4.99,2017-01-27 18:00:02-05
16626,575,769,2.99,2017-01-29 11:20:10-05
16627,575,774,4.99,2017-01-29 11:48:09-05
16628,576,755,2.99,2017-01-29 08:54:55-05
16629,576,968,0.99,2017-01-30 17:48:29-05
16630,577,291,5.99,2017-01-26 18:49:13-05
16631,578,660,0.99,2017-01-28 19:21:57-05
16632,580,611,0.99,2017-01-28 13:46:44-05
16633,581,976,4.99,2017-01-30 19:39:45-05
16634,581,1151,4.99,2017-01-31 19:57:26-05
16635,582,281,0.99,2017-01-26 17:18:01-05
16636,584,379,4.99,2017-01-27 07:53:58-05
16637,584,626,4.99,2017-01-28 15:26:35-05
16638,584,920,4.99,2017-01-30 10:12:27-05
16639,586,138,4.99,2017-01-25 21:16:48-05
16640,586,900,8.99,2017-01-30 08:07:07-05
16641,587,181,4.99,2017-01-26 03:15:32-05
16642,587,361,0.99,2017-01-27 05:31:54-05
16643,588,576,2.99,2017-01-28 09:24:36-05
16644,588,961,4.99,2017-01-30 16:45:10-05
16645,589,531,0.99,2017-01-28 03:52:04-05
16646,589,596,4.99,2017-01-28 12:28:29-05
16647,589,737,4.99,2017-01-29 06:39:57-05
16648,590,602,3.99,2017-01-28 12:44:20-05
16649,593,790,2.99,2017-01-29 14:47:55-05
16650,593,991,8.99,2017-01-30 21:57:48-05
16651,594,313,4.99,2017-01-26 21:24:45-05
16652,594,360,8.99,2017-01-27 05:19:40-05
16653,594,1018,0.99,2017-01-31 01:22:08-05
16654,594,1045,6.99,2017-01-31 04:57:27-05
16655,595,613,6.99,2017-01-28 13:55:48-05
16656,596,303,4.99,2017-01-26 19:45:18-05
16657,596,625,0.99,2017-01-28 15:04:12-05
16658,596,667,4.99,2017-01-28 20:17:28-05
16659,596,782,1.99,2017-01-29 13:07:23-05
16660,596,914,2.99,2017-01-30 09:34:26-05
16661,596,974,6.99,2017-01-30 18:57:08-05
16662,597,34,2.99,2017-01-25 02:47:54-05
16663,597,514,8.99,2017-01-28 01:37:54-05
16664,599,1008,4.99,2017-01-30 23:47:22-05
16665,203,314,0.99,2017-01-26 21:38:07-05
16666,204,251,0.99,2017-01-26 13:04:06-05
16667,204,399,4.99,2017-01-27 11:17:04-05
16668,204,857,4.99,2017-01-30 00:29:49-05
16669,204,1016,1.99,2017-01-31 01:18:09-05
16670,207,39,0.99,2017-01-25 03:20:12-05
16671,207,44,0.99,2017-01-25 04:21:49-05
16672,207,659,0.99,2017-01-28 18:56:19-05
16673,207,826,6.99,2017-01-29 20:24:41-05
16674,207,896,3.99,2017-01-30 07:32:18-05
16675,207,1144,3.99,2017-01-31 18:32:36-05
16676,208,100,4.99,2017-01-25 15:18:54-05
16677,1,76,2.99,2017-01-25 09:59:03-05
16678,1,573,0.99,2017-01-28 09:03:49-05
16679,2,320,4.99,2017-01-26 22:37:50-05
16680,3,435,1.99,2017-01-27 15:45:35-05
16681,3,830,2.99,2017-01-29 21:12:21-05
16682,5,731,0.99,2017-01-29 05:53:42-05
16683,5,1085,6.99,2017-01-31 09:44:09-05
16684,5,1142,1.99,2017-01-31 18:15:04-05
16685,6,57,4.99,2017-01-25 07:11:58-05
16686,6,577,2.99,2017-01-28 09:37:40-05
16687,6,916,0.99,2017-01-30 09:53:27-05
16688,7,46,5.99,2017-01-25 04:32:34-05
16689,7,117,0.99,2017-01-25 17:59:12-05
16690,7,748,2.99,2017-01-29 07:55:26-05
16691,7,975,4.99,2017-01-30 19:35:41-05
16692,7,1063,5.99,2017-01-31 07:12:55-05
16693,8,866,6.99,2017-01-30 02:12:20-05
16694,9,350,4.99,2017-01-27 03:29:54-05
16695,9,877,0.99,2017-01-30 04:17:25-05
16696,9,1075,4.99,2017-01-31 08:42:00-05
16697,10,1140,4.99,2017-01-31 18:04:56-05
16698,11,987,6.99,2017-01-30 21:27:38-05
16699,12,988,4.99,2017-01-30 21:36:29-05
16700,12,1084,4.99,2017-01-31 09:38:43-05
16701,14,151,0.99,2017-01-25 23:05:54-05
16702,14,346,9.99,2017-01-27 03:03:07-05
16703,14,525,5.99,2017-01-28 02:53:59-05
16704,14,671,2.99,2017-01-28 20:32:56-05
16705,14,815,0.99,2017-01-29 18:52:54-05
16706,16,335,3.99,2017-01-27 01:35:36-05
16707,16,593,2.99,2017-01-28 12:01:49-05
16708,16,887,0.99,2017-01-30 05:38:26-05
16709,16,1017,2.99,2017-01-31 01:22:02-05
16710,17,287,2.99,2017-01-26 18:13:20-05
16711,17,580,2.99,2017-01-28 09:48:19-05
16712,17,884,4.99,2017-01-30 05:09:58-05
16713,18,50,2.99,2017-01-25 05:13:19-05
16714,18,116,4.99,2017-01-25 17:56:17-05
16715,18,692,4.99,2017-01-29 00:00:36-05
16716,19,18,0.99,2017-01-24 23:39:13-05
16717,19,110,9.99,2017-01-25 17:12:15-05
16718,19,179,6.99,2017-01-26 02:54:32-05
16719,19,337,2.99,2017-01-27 01:50:56-05
16720,19,591,2.99,2017-01-28 11:39:30-05
16721,19,696,2.99,2017-01-29 00:27:36-05
16722,20,202,2.99,2017-01-26 05:56:02-05
16723,20,497,6.99,2017-01-27 23:23:05-05
16724,20,546,1.99,2017-01-28 05:44:51-05
16725,21,260,3.99,2017-01-26 14:10:46-05
16726,21,463,3.99,2017-01-27 18:40:13-05
16727,21,570,0.99,2017-01-28 08:43:30-05
16728,22,370,4.99,2017-01-27 06:18:09-05
16729,22,556,4.99,2017-01-28 07:00:02-05
16730,22,820,8.99,2017-01-29 19:35:48-05
16731,23,129,8.99,2017-01-25 19:48:29-05
16732,23,654,2.99,2017-01-28 18:43:56-05
16733,23,1090,0.99,2017-01-31 10:32:10-05
16734,24,1007,6.99,2017-01-30 23:30:54-05
16735,24,1077,2.99,2017-01-31 08:51:20-05
16736,25,90,7.99,2017-01-25 12:59:51-05
16737,25,1033,2.99,2017-01-31 03:18:33-05
16738,26,796,2.99,2017-01-29 15:28:10-05
16739,26,1105,2.99,2017-01-31 13:02:22-05
16740,27,787,2.99,2017-01-29 14:31:29-05
16741,28,388,2.99,2017-01-27 09:05:53-05
16742,28,868,2.99,2017-01-30 02:48:21-05
16743,29,194,1.99,2017-01-26 05:20:59-05
16744,32,483,4.99,2017-01-27 21:28:51-05
16745,32,803,4.99,2017-01-29 16:20:56-05
16746,32,1067,4.99,2017-01-31 07:40:39-05
16747,33,165,2.99,2017-01-26 00:57:02-05
16748,35,47,3.99,2017-01-25 04:33:46-05
16749,35,424,6.99,2017-01-27 14:02:27-05
16750,36,349,0.99,2017-01-27 03:21:37-05
16751,36,716,0.99,2017-01-29 03:03:55-05
16752,37,25,0.99,2017-01-25 01:49:46-05
16753,37,923,2.99,2017-01-30 10:27:16-05
16754,40,128,4.99,2017-01-25 19:48:19-05
16755,42,635,5.99,2017-01-28 16:15:23-05
16756,43,123,4.99,2017-01-25 18:55:08-05
16757,43,652,4.99,2017-01-28 18:37:13-05
16758,44,29,0.99,2017-01-25 02:15:38-05
16759,44,99,4.99,2017-01-25 15:18:46-05
16760,44,407,2.99,2017-01-27 12:26:04-05
16761,44,721,0.99,2017-01-29 03:57:13-05
16762,44,904,2.99,2017-01-30 08:48:08-05
16763,45,277,2.99,2017-01-26 16:00:37-05
16764,46,401,2.99,2017-01-27 11:26:21-05
16765,46,432,4.99,2017-01-27 15:08:55-05
16766,46,938,2.99,2017-01-30 13:15:57-05
16767,47,175,3.99,2017-01-26 02:14:52-05
16768,47,207,4.99,2017-01-26 06:33:04-05
16769,47,300,6.99,2017-01-26 19:25:26-05
16770,48,72,0.99,2017-01-25 09:20:39-05
16771,48,297,2.99,2017-01-26 19:17:14-05
16772,48,390,4.99,2017-01-27 09:30:52-05
16773,49,96,1.99,2017-01-25 15:00:45-05
16774,49,239,3.99,2017-01-26 10:58:52-05
16775,49,846,2.99,2017-01-29 23:46:11-05
16776,49,1010,4.99,2017-01-31 00:25:58-05
16777,50,763,4.99,2017-01-29 10:00:41-05
16778,50,794,4.99,2017-01-29 15:12:37-05
16779,50,905,4.99,2017-01-30 08:53:26-05
16780,50,1029,4.99,2017-01-31 02:20:28-05
16781,50,1136,4.99,2017-01-31 17:48:02-05
16782,51,119,4.99,2017-01-25 18:05:28-05
16783,51,661,4.99,2017-01-28 19:29:51-05
16784,51,1028,4.99,2017-01-31 02:16:31-05
16785,52,874,0.99,2017-01-30 04:04:47-05
16786,53,88,3.99,2017-01-25 12:42:20-05
16787,53,378,2.99,2017-01-27 07:51:48-05
16788,53,751,0.99,2017-01-29 08:24:09-05
16789,53,783,5.99,2017-01-29 13:09:44-05
16790,53,856,9.99,2017-01-30 00:29:47-05
16791,53,1107,2.99,2017-01-31 13:32:31-05
16792,54,198,4.99,2017-01-26 05:32:15-05
16793,54,441,4.99,2017-01-27 16:39:31-05
16794,54,545,3.99,2017-01-28 05:38:46-05
16795,55,555,4.99,2017-01-28 06:59:40-05
16796,55,1027,9.99,2017-01-31 02:14:45-05
16797,55,1048,0.99,2017-01-31 05:18:19-05
16798,56,130,3.99,2017-01-25 19:50:22-05
16799,56,341,5.99,2017-01-27 02:30:08-05
16800,56,496,2.99,2017-01-27 23:12:07-05
16801,56,569,6.99,2017-01-28 08:41:07-05
16802,57,152,9.99,2017-01-25 23:09:36-05
16803,57,943,4.99,2017-01-30 13:48:45-05
16804,58,230,0.99,2017-01-26 10:00:16-05
16805,58,276,7.99,2017-01-26 15:44:33-05
16806,58,761,0.99,2017-01-29 09:37:27-05
16807,59,212,4.99,2017-01-26 07:03:07-05
16808,59,951,2.99,2017-01-30 14:39:01-05
16809,59,1154,5.99,2017-01-31 20:10:35-05
16810,60,318,4.99,2017-01-26 22:06:05-05
16811,60,706,1.99,2017-01-29 01:34:15-05
16812,60,934,2.99,2017-01-30 11:53:12-05
16813,61,1157,0.99,2017-01-31 21:16:11-05
16814,62,885,0.99,2017-01-30 05:22:54-05
16815,62,947,4.99,2017-01-30 14:05:23-05
16816,64,494,4.99,2017-01-27 23:07:57-05
16817,64,587,0.99,2017-01-28 10:33:59-05
16818,64,1001,2.99,2017-01-30 23:14:57-05
16819,65,295,4.99,2017-01-26 19:01:46-05
16820,65,657,0.99,2017-01-28 18:51:35-05
16821,66,933,4.99,2017-01-30 11:37:11-05
16822,67,331,9.99,2017-01-27 00:50:52-05
16823,67,767,2.99,2017-01-29 10:48:45-05
16824,69,584,4.99,2017-01-28 10:17:26-05
16825,69,765,1.99,2017-01-29 10:07:00-05
16826,70,1044,4.99,2017-01-31 04:53:10-05
16827,71,199,2.99,2017-01-26 05:40:24-05
16828,71,272,9.99,2017-01-26 14:55:37-05
16829,72,785,4.99,2017-01-29 13:37:07-05
16830,72,845,4.99,2017-01-29 23:45:51-05
16831,72,1047,0.99,2017-01-31 05:14:23-05
16832,73,70,2.99,2017-01-25 08:43:49-05
16833,73,1133,4.99,2017-01-31 17:40:47-05
16834,74,1121,6.99,2017-01-31 15:06:02-05
16835,75,180,4.99,2017-01-26 03:14:49-05
16836,75,268,0.99,2017-01-26 14:47:34-05
16837,76,574,1.99,2017-01-28 09:12:54-05
16838,76,926,0.99,2017-01-30 10:44:20-05
16839,77,319,2.99,2017-01-26 22:20:39-05
16840,77,419,1.99,2017-01-27 13:43:37-05
16841,77,561,2.99,2017-01-28 07:22:32-05
16842,77,586,0.99,2017-01-28 10:31:26-05
16843,77,760,5.99,2017-01-29 09:35:51-05
16844,79,840,4.99,2017-01-29 22:57:07-05
16845,79,859,2.99,2017-01-30 01:04:46-05
16846,79,928,2.99,2017-01-30 10:55:40-05
16847,81,289,0.99,2017-01-26 18:29:35-05
16848,82,145,2.99,2017-01-25 22:27:29-05
16849,82,288,8.99,2017-01-26 18:16:15-05
16850,83,222,0.99,2017-01-26 08:43:04-05
16851,83,950,0.99,2017-01-30 14:34:34-05
16852,83,989,2.99,2017-01-30 21:40:17-05
16853,84,408,0.99,2017-01-27 12:26:05-05
16854,84,739,6.99,2017-01-29 06:56:44-05
16855,84,834,4.99,2017-01-29 21:52:56-05
16856,85,690,9.99,2017-01-28 23:23:19-05
16857,85,908,4.99,2017-01-30 09:07:03-05
16858,86,66,1.99,2017-01-25 08:03:38-05
16859,87,451,4.99,2017-01-27 17:56:20-05
16860,87,674,2.99,2017-01-28 20:40:01-05
16861,88,36,2.99,2017-01-25 03:04:52-05
16862,89,141,2.99,2017-01-25 22:03:19-05
16863,89,588,0.99,2017-01-28 10:37:03-05
16864,89,740,5.99,2017-01-29 06:59:02-05
16865,91,216,5.99,2017-01-26 07:46:09-05
16866,92,271,5.99,2017-01-26 14:50:27-05
16867,92,456,4.99,2017-01-27 18:18:32-05
16868,93,113,2.99,2017-01-25 17:36:06-05
16869,93,420,6.99,2017-01-27 13:48:04-05
16870,93,1025,4.99,2017-01-31 02:10:03-05
16871,94,127,2.99,2017-01-25 19:39:06-05
16872,94,629,4.99,2017-01-28 15:47:41-05
16873,95,490,4.99,2017-01-27 22:38:22-05
16874,98,214,3.99,2017-01-26 07:17:15-05
16875,99,867,0.99,2017-01-30 02:23:09-05
16876,100,71,0.99,2017-01-25 08:55:05-05
16877,101,468,9.99,2017-01-27 19:41:36-05
16878,102,247,4.99,2017-01-26 12:29:31-05
16879,102,358,0.99,2017-01-27 05:12:25-05
16880,102,562,1.99,2017-01-28 07:29:47-05
16881,103,240,7.99,2017-01-26 11:08:49-05
16882,103,658,9.99,2017-01-28 18:51:49-05
16883,104,163,10.99,2017-01-26 00:54:49-05
16884,104,808,3.99,2017-01-29 17:36:46-05
16885,105,327,8.99,2017-01-26 23:47:23-05
16886,105,473,7.99,2017-01-27 20:05:00-05
16887,105,485,2.99,2017-01-27 22:09:18-05
16888,105,779,6.99,2017-01-29 12:45:43-05
16889,106,552,3.99,2017-01-28 06:22:04-05
16890,106,1156,0.99,2017-01-31 21:06:00-05
16891,107,170,5.99,2017-01-26 01:39:38-05
16892,107,1026,5.99,2017-01-31 02:13:52-05
16893,108,105,4.99,2017-01-25 16:22:38-05
16894,108,1055,0.99,2017-01-31 06:15:44-05
16895,109,203,5.99,2017-01-26 05:56:23-05
16896,109,386,0.99,2017-01-27 08:54:57-05
16897,109,622,3.99,2017-01-28 14:26:48-05
16898,109,698,0.99,2017-01-29 00:39:18-05
16899,109,1061,7.99,2017-01-31 06:56:24-05
16900,109,1106,4.99,2017-01-31 13:05:18-05
16901,109,1115,2.99,2017-01-31 14:35:35-05
16902,110,515,7.99,2017-01-28 01:38:36-05
16903,110,538,1.99,2017-01-28 04:49:31-05
16904,111,505,2.99,2017-01-28 00:35:03-05
16905,112,396,0.99,2017-01-27 10:15:30-05
16906,112,701,2.99,2017-01-29 00:54:53-05
16907,113,510,0.99,2017-01-28 01:20:40-05
16908,113,776,0.99,2017-01-29 12:04:01-05
16909,114,205,4.99,2017-01-26 06:28:03-05
16910,114,255,4.99,2017-01-26 13:20:41-05
16911,114,889,2.99,2017-01-30 05:43:19-05
16912,115,915,0.99,2017-01-30 09:48:53-05
16913,115,983,0.99,2017-01-30 20:44:17-05
16914,115,1102,2.99,2017-01-31 12:48:55-05
16915,116,1058,4.99,2017-01-31 06:32:43-05
16916,117,700,0.99,2017-01-29 00:47:20-05
16917,117,1114,0.99,2017-01-31 14:28:59-05
16918,118,351,5.99,2017-01-27 04:07:29-05
16919,119,67,0.99,2017-01-25 08:09:27-05
16920,119,235,5.99,2017-01-26 10:19:35-05
16921,119,540,6.99,2017-01-28 05:08:51-05
16922,120,68,7.99,2017-01-25 08:15:57-05
16923,120,532,0.99,2017-01-28 04:05:24-05
16924,121,217,4.99,2017-01-26 07:52:52-05
16925,122,853,0.99,2017-01-30 00:11:57-05
16926,122,1135,4.99,2017-01-31 17:43:37-05
16927,123,992,2.99,2017-01-30 22:16:22-05
16928,124,775,0.99,2017-01-29 11:51:52-05
16929,124,1039,4.99,2017-01-31 04:00:55-05
16930,124,1057,3.99,2017-01-31 06:26:32-05
16931,124,1130,5.99,2017-01-31 16:42:23-05
16932,125,185,3.99,2017-01-26 03:58:29-05
16933,126,9,4.99,2017-01-24 22:29:06-05
16934,126,752,4.99,2017-01-29 08:42:41-05
16935,126,1054,4.99,2017-01-31 06:01:51-05
16936,127,452,0.99,2017-01-27 17:58:59-05
16937,127,708,0.99,2017-01-29 01:52:13-05
16938,128,888,5.99,2017-01-30 05:41:40-05
16939,128,1131,2.99,2017-01-31 17:12:45-05
16940,130,1,2.99,2017-01-24 21:21:56-05
16941,130,746,2.99,2017-01-29 07:53:36-05
16942,131,55,2.99,2017-01-25 06:54:39-05
16943,131,83,4.99,2017-01-25 10:58:41-05
16944,131,944,7.99,2017-01-30 13:54:50-05
16945,133,275,6.99,2017-01-26 15:38:19-05
16946,133,447,2.99,2017-01-27 17:25:28-05
16947,134,366,3.99,2017-01-27 06:02:20-05
16948,134,798,0.99,2017-01-29 15:52:09-05
16949,134,814,6.99,2017-01-29 18:44:38-05
16950,134,1124,4.99,2017-01-31 15:18:00-05
16951,135,78,5.99,2017-01-25 10:03:44-05
16952,135,753,3.99,2017-01-29 08:45:08-05
16953,136,1150,2.99,2017-01-31 19:48:35-05
16954,137,925,2.99,2017-01-30 10:42:18-05
16955,138,523,2.99,2017-01-28 02:21:52-05
16956,138,1020,0.99,2017-01-31 01:34:34-05
16957,141,930,2.99,2017-01-30 11:13:23-05
16958,142,11,8.99,2017-01-24 22:37:28-05
16959,142,148,0.99,2017-01-25 22:53:49-05
16960,142,575,9.99,2017-01-28 09:24:35-05
16961,143,221,2.99,2017-01-26 08:42:35-05
16962,143,312,2.99,2017-01-26 21:20:45-05
16963,144,323,2.99,2017-01-26 23:17:53-05
16964,144,345,2.99,2017-01-27 03:00:51-05
16965,145,500,0.99,2017-01-27 23:33:51-05
16966,146,762,7.99,2017-01-29 09:44:17-05
16967,146,1073,4.99,2017-01-31 08:23:30-05
16968,147,362,0.99,2017-01-27 05:38:51-05
16969,147,509,0.99,2017-01-28 01:19:38-05
16970,148,682,4.99,2017-01-28 22:21:44-05
16971,149,764,4.99,2017-01-29 10:06:01-05
16972,150,422,3.99,2017-01-27 14:00:21-05
16973,150,609,2.99,2017-01-28 13:32:28-05
16974,150,995,3.99,2017-01-30 22:34:28-05
16975,151,164,4.99,2017-01-26 00:55:15-05
16976,151,418,5.99,2017-01-27 13:41:43-05
16977,152,359,4.99,2017-01-27 05:16:59-05
16978,152,745,4.99,2017-01-29 07:51:23-05
16979,154,469,5.99,2017-01-27 19:42:52-05
16980,154,865,7.99,2017-01-30 02:08:10-05
16981,154,978,5.99,2017-01-30 19:59:18-05
16982,155,568,2.99,2017-01-28 08:26:02-05
16983,156,899,6.99,2017-01-30 07:57:56-05
16984,156,1052,4.99,2017-01-31 05:35:29-05
16985,157,352,0.99,2017-01-27 04:16:45-05
16986,157,642,4.99,2017-01-28 17:17:38-05
16987,158,245,4.99,2017-01-26 12:15:25-05
16988,158,293,5.99,2017-01-26 18:55:28-05
16989,159,475,2.99,2017-01-27 20:44:52-05
16990,159,549,1.99,2017-01-28 06:04:03-05
16991,159,598,0.99,2017-01-28 12:33:16-05
16992,159,832,3.99,2017-01-29 21:19:46-05
16993,161,428,2.99,2017-01-27 14:39:24-05
16994,161,477,3.99,2017-01-27 21:01:59-05
16995,161,520,5.99,2017-01-28 01:56:03-05
16996,161,539,0.99,2017-01-28 04:54:42-05
16997,161,612,2.99,2017-01-28 13:53:20-05
16998,161,1003,0.99,2017-01-30 23:16:46-05
16999,162,285,1.99,2017-01-26 18:10:06-05
17000,162,501,4.99,2017-01-27 23:38:02-05
17001,162,688,4.99,2017-01-28 23:13:50-05
17002,164,1011,1.99,2017-01-31 00:34:05-05
17003,165,338,4.99,2017-01-27 02:11:18-05
17004,166,662,1.99,2017-01-28 19:37:57-05
17005,167,280,2.99,2017-01-26 17:05:24-05
17006,167,365,2.99,2017-01-27 05:59:46-05
17007,167,927,4.99,2017-01-30 10:45:06-05
17008,168,404,0.99,2017-01-27 12:00:17-05
17009,168,488,4.99,2017-01-27 22:36:16-05
17010,169,527,3.99,2017-01-28 02:57:04-05
17011,169,1087,4.99,2017-01-31 09:46:34-05
17012,170,211,2.99,2017-01-26 07:01:36-05
17013,170,377,5.99,2017-01-27 07:32:31-05
17014,170,504,0.99,2017-01-28 00:34:00-05
17015,171,804,9.99,2017-01-29 16:38:50-05
17016,172,449,3.99,2017-01-27 17:41:41-05
17017,172,685,6.99,2017-01-28 22:46:17-05
17018,172,837,0.99,2017-01-29 22:30:34-05
17019,173,578,2.99,2017-01-28 09:44:14-05
17020,173,628,4.99,2017-01-28 15:34:12-05
17021,174,41,5.99,2017-01-25 03:40:55-05
17022,174,1071,4.99,2017-01-31 08:17:22-05
17023,176,172,0.99,2017-01-26 01:46:08-05
17024,176,380,6.99,2017-01-27 08:03:05-05
17025,176,553,3.99,2017-01-28 06:43:10-05
17026,176,663,1.99,2017-01-28 19:51:28-05
17027,176,1062,7.99,2017-01-31 07:06:46-05
17028,179,502,0.99,2017-01-28 00:03:09-05
17029,179,759,6.99,2017-01-29 09:26:23-05
17030,179,1046,4.99,2017-01-31 05:10:56-05
17031,180,1122,2.99,2017-01-31 15:07:59-05
17032,181,579,6.99,2017-01-28 09:47:49-05
17033,182,161,0.99,2017-01-26 00:20:14-05
17034,182,425,3.99,2017-01-27 14:19:56-05
17035,183,382,0.99,2017-01-27 08:40:26-05
17036,184,196,2.99,2017-01-26 05:24:24-05
17037,184,534,4.99,2017-01-28 04:43:51-05
17038,184,567,1.99,2017-01-28 08:24:46-05
17039,185,20,2.99,2017-01-25 00:17:07-05
17040,185,154,0.99,2017-01-25 23:24:22-05
17041,185,646,0.99,2017-01-28 17:44:40-05
17042,186,581,1.99,2017-01-28 09:48:55-05
17043,186,958,0.99,2017-01-30 16:26:29-05
17044,187,252,7.99,2017-01-26 13:08:19-05
17045,189,1117,5.99,2017-01-31 14:43:57-05
17046,190,430,4.99,2017-01-27 14:50:36-05
17047,190,693,2.99,2017-01-29 00:10:57-05
17048,191,1134,2.99,2017-01-31 17:42:41-05
17049,191,1152,4.99,2017-01-31 20:00:43-05
17050,192,895,1.99,2017-01-30 07:19:09-05
17051,193,273,2.99,2017-01-26 14:58:02-05
17052,193,464,0.99,2017-01-27 19:11:10-05
17053,194,334,4.99,2017-01-27 01:31:33-05
17054,194,677,7.99,2017-01-28 21:28:34-05
17055,196,106,11.99,2017-01-25 16:46:45-05
17056,196,178,5.99,2017-01-26 02:50:12-05
17057,196,491,2.99,2017-01-27 22:42:01-05
17058,196,1053,1.99,2017-01-31 05:41:10-05
17059,197,94,2.99,2017-01-25 14:32:08-05
17060,197,215,0.99,2017-01-26 07:31:13-05
17061,197,391,2.99,2017-01-27 09:32:21-05
17062,197,649,1.99,2017-01-28 18:04:11-05
17063,197,683,2.99,2017-01-28 22:38:14-05
17064,197,730,3.99,2017-01-29 05:29:25-05
17065,197,903,3.99,2017-01-30 08:39:55-05
17066,197,918,0.99,2017-01-30 10:00:50-05
17067,198,357,0.99,2017-01-27 05:05:41-05
17068,198,582,4.99,2017-01-28 10:02:12-05
17069,198,639,2.99,2017-01-28 16:53:28-05
17070,198,932,2.99,2017-01-30 11:24:02-05
17071,198,1132,4.99,2017-01-31 17:13:19-05
17072,199,499,7.99,2017-01-27 23:33:33-05
17073,200,270,9.99,2017-01-26 14:49:22-05
17074,201,311,3.99,2017-01-26 21:20:03-05
17075,201,670,6.99,2017-01-28 20:32:29-05
17076,201,756,5.99,2017-01-29 08:57:11-05
17077,209,340,9.99,2017-01-27 02:23:51-05
17078,209,471,0.99,2017-01-27 20:01:08-05
17079,209,1143,2.99,2017-01-31 18:21:29-05
17080,210,953,2.99,2017-01-30 15:02:28-05
17081,211,238,4.99,2017-01-26 10:58:48-05
17082,213,385,0.99,2017-01-27 08:51:51-05
17083,214,242,1.99,2017-01-26 11:33:34-05
17084,214,278,3.99,2017-01-26 16:09:24-05
17085,214,1076,2.99,2017-01-31 08:42:57-05
17086,214,1093,2.99,2017-01-31 11:00:52-05
17087,214,1112,0.99,2017-01-31 14:20:05-05
17088,215,711,4.99,2017-01-29 02:17:29-05
17089,215,1080,4.99,2017-01-31 09:23:52-05
17090,216,997,4.99,2017-01-30 22:36:51-05
17091,217,828,2.99,2017-01-29 20:43:21-05
17092,217,1141,8.99,2017-01-31 18:10:28-05
17093,219,414,0.99,2017-01-27 13:16:46-05
17094,220,409,0.99,2017-01-27 12:39:24-05
17095,220,480,3.99,2017-01-27 21:16:05-05
17096,221,226,4.99,2017-01-26 09:12:30-05
17097,222,5,6.99,2017-01-24 21:33:47-05
17098,222,134,4.99,2017-01-25 20:17:07-05
17099,222,416,0.99,2017-01-27 13:30:36-05
